fold,model,accuracy,precision_macro,recall_macro,f1_macro,precision_lying,recall_lying,f1_lying,precision_running,recall_running,f1_running,precision_sitting,recall_sitting,f1_sitting,precision_standing,recall_standing,f1_standing,precision_walking,recall_walking,f1_walking,context,experiment,body_part_count,body_part_mode,body_part
2,xgboost,0.9833141542002302,0.9615966096563112,0.9843767539723112,0.9713467783159052,1.0,0.997560975609756,0.9987789987789988,0.823076923076923,0.9907407407407408,0.8991596638655462,0.9975124378109452,0.982843137254902,0.9901234567901236,0.9923076923076924,0.9532019704433498,0.9723618090452262,0.995085995085995,0.9975369458128078,0.996309963099631,mic,first_3_parts_plus_mic,3,progressive,first_3
3,xgboost,0.9290586630286494,0.936325042608856,0.93317895833512,0.9302853813122484,1.0,0.9832134292565948,0.9915356711003628,0.9852216748768472,0.7984031936127745,0.8820286659316428,0.7836812144212524,0.9904076738609112,0.875,0.9345088161209067,0.8983050847457628,0.9160493827160494,0.9782135076252724,0.9955654101995566,0.9868131868131867,mic,first_3_parts_plus_mic,3,progressive,first_3
4,xgboost,0.7689057879171948,0.7882530929642204,0.802743538994141,0.774471865485758,0.9600886917960088,0.9686800894854586,0.9643652561247216,0.904891304347826,0.4819102749638205,0.6288951841359773,0.633693972179289,0.9761904761904762,0.7685098406747891,0.5182795698924731,0.6040100250626567,0.5578703703703703,0.9243119266055044,0.9829268292682928,0.9527186761229316,mic,first_3_parts_plus_mic,3,progressive,first_3
5,xgboost,0.7674230145867099,0.7526956704443695,0.7776205194688594,0.7589852605782184,0.8850102669404517,0.9817767653758542,0.9308855291576674,0.8461538461538461,0.625169147496617,0.7190661478599222,0.7344322344322345,0.9260969976905312,0.8192032686414709,0.3638613861386138,0.3702770780856423,0.3670411985018726,0.934020618556701,0.9847826086956522,0.9587301587301588,mic,first_3_parts_plus_mic,3,progressive,first_3
6,xgboost,0.7645131086142322,0.797726788484945,0.7677280984792961,0.7065853225930006,0.9789227166276346,0.983529411764706,0.9812206572769951,0.8884297520661157,0.979498861047836,0.9317443120260022,0.6666666666666666,0.0137931034482758,0.027027027027027,0.4570361145703611,0.8738095238095238,0.6001635322976288,0.9975786924939468,0.988009592326139,0.9927710843373494,mic,first_3_parts_plus_mic,3,progressive,first_3
7,xgboost,0.7948016415868673,0.8146297411989737,0.7949118205884961,0.7827519004023185,0.9976415094339622,0.9814385150812064,0.9894736842105264,0.7216,0.9279835390946504,0.8118811881188119,0.5795246800731262,0.7372093023255814,0.6489252814738997,0.7842105263157895,0.3401826484018265,0.4745222929936306,0.9901719901719902,0.9877450980392156,0.988957055214724,mic,first_3_parts_plus_mic,3,progressive,first_3
8,xgboost,0.3541076487252124,0.3744545103932849,0.3633184842985205,0.2431540645021175,0.2377468910021946,0.777511961722488,0.3641456582633053,0.6345256609642301,1.0,0.7764034253092293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0390804597701149,0.0752212389380531,mic,first_3_parts_plus_mic,3,progressive,first_3
9,xgboost,0.789308176100629,0.7692401934820493,0.7925713609869762,0.7615182594783644,0.8731501057082452,0.9927884615384616,0.9291338582677166,0.8702127659574468,0.756007393715342,0.8090999010880316,0.6402985074626866,1.0,0.7807097361237488,0.4791666666666667,0.2164705882352941,0.2982171799027552,0.9833729216152018,0.9975903614457832,0.9904306220095692,mic,first_3_parts_plus_mic,3,progressive,first_3
10,xgboost,0.8282496480525575,0.8633738963436771,0.831761459819021,0.8122560508023545,1.0,0.96,0.979591836734694,0.5681198910081744,0.9811764705882352,0.719585849870578,0.983132530120482,0.9622641509433962,0.9725864123957092,0.7870967741935484,0.2791762013729977,0.4121621621621621,0.9785202863961814,0.9761904761904762,0.9773539928486292,mic,first_3_parts_plus_mic,3,progressive,first_3
11,xgboost,0.807565011820331,0.8479286042372497,0.8057271934132235,0.7541267137759212,0.6935749588138386,0.9722863741339492,0.8096153846153846,0.9782608695652174,0.9878048780487804,0.983009708737864,0.663961038961039,0.9879227053140096,0.7941747572815534,0.903846153846154,0.1124401913875598,0.2,1.0,0.968181818181818,0.9838337182448036,mic,first_3_parts_plus_mic,3,progressive,first_3
12,xgboost,0.9563742123121668,0.958515108478818,0.9563099911529672,0.9563358306510912,0.9951219512195122,0.9878934624697336,0.991494532199271,0.8790496760259179,0.9951100244498776,0.93348623853211,0.9512820512820512,0.8961352657004831,0.9228855721393034,0.97911227154047,0.9191176470588236,0.9481668773704172,0.988009592326139,0.9832935560859188,0.985645933014354,mic,first_3_parts_plus_mic,3,progressive,first_3
13,xgboost,0.7899394503959013,0.8377567465857265,0.7980415444662089,0.748702748399451,0.988009592326139,0.9626168224299064,0.9751479289940828,0.5816618911174785,0.9926650366748166,0.7335140018066847,0.8202479338842975,0.9297423887587822,0.8715697036223929,0.9285714285714286,0.1444444444444444,0.25,0.8702928870292888,0.9607390300230948,0.9132821075740944,mic,first_3_parts_plus_mic,3,progressive,first_3
14,xgboost,0.9323487374940448,0.9403882554882996,0.9320042815826104,0.9315528503594253,0.980722891566265,0.9760191846522782,0.9783653846153846,0.982843137254902,0.9780487804878047,0.980440097799511,0.9662576687116564,0.7553956834532374,0.847913862718708,0.78125,0.970873786407767,0.8658008658008658,0.9908675799086758,0.979683972911964,0.985244040862656,mic,first_3_parts_plus_mic,3,progressive,first_3
15,xgboost,0.9297597042513864,0.935494346425084,0.9284100129564764,0.9287746700029608,0.9953379953379954,0.977116704805492,0.9861431870669746,0.8062015503875969,0.9327354260089686,0.8648648648648649,0.933774834437086,0.9929577464788732,0.962457337883959,0.9491017964071856,0.7620192307692307,0.8453333333333334,0.9930555555555556,0.9772209567198178,0.9850746268656716,mic,first_3_parts_plus_mic,3,progressive,first_3
1,random_forest,0.7629700142789148,0.8407462835356971,0.7645615229056056,0.7418002264812344,0.9694117647058824,0.9927710843373494,0.9809523809523808,0.5493150684931507,0.9925742574257426,0.7072310405643739,0.7508960573476703,0.9610091743119266,0.8430583501006036,0.9341085271317828,0.5683962264150944,0.7067448680351907,1.0,0.3080568720379147,0.4710144927536231,mic,first_4_parts_plus_mic,4,progressive,first_4
2,random_forest,0.9867663981588032,0.9878677743163724,0.9873638108640336,0.9873564337747708,1.0,0.997560975609756,0.9987789987789988,0.9907407407407408,0.9907407407407408,0.9907407407407408,1.0,0.9509803921568628,0.9748743718592964,0.9485981308411215,1.0,0.973621103117506,1.0,0.9975369458128078,0.998766954377312,mic,first_4_parts_plus_mic,4,progressive,first_4
3,random_forest,0.946793997271487,0.9521409835921548,0.9518368441075202,0.9484790978096288,1.0,0.988009592326139,0.993968636911942,0.9805352798053528,0.8043912175648703,0.8837719298245614,0.981042654028436,0.9928057553956836,0.9868891537544696,0.8035714285714286,0.980629539951574,0.8833151581243184,0.9955555555555556,0.9933481152993348,0.9944506104328524,mic,first_4_parts_plus_mic,4,progressive,first_4
4,random_forest,0.7397549640895649,0.7748990663755404,0.7658577098306267,0.7418537867841332,0.9885321100917432,0.96420581655481,0.9762174405436014,1.0,0.4978292329956584,0.6647342995169082,0.5597826086956522,0.9809523809523808,0.71280276816609,0.3732394366197183,0.3984962406015037,0.3854545454545454,0.9529411764705882,0.9878048780487804,0.9700598802395208,mic,first_4_parts_plus_mic,4,progressive,first_4
5,random_forest,0.8119935170178282,0.8391846426991109,0.8432440545952424,0.8263711196085153,0.9976798143851509,0.979498861047836,0.9885057471264368,0.908695652173913,0.5656292286874154,0.6972477064220184,0.8562367864693446,0.9353348729792148,0.8940397350993378,0.471608832807571,0.7531486146095718,0.5800193986420951,0.9617021276595744,0.982608695652174,0.9720430107526882,mic,first_4_parts_plus_mic,4,progressive,first_4
6,random_forest,0.8955992509363296,0.927533916463556,0.8973461507748948,0.8928303609888489,0.9952380952380953,0.983529411764706,0.9893491124260356,0.9837587006960556,0.9658314350797268,0.9747126436781608,1.0,0.5517241379310345,0.7111111111111111,0.6634920634920635,0.9952380952380953,0.7961904761904762,0.9951807228915662,0.9904076738609112,0.9927884615384616,mic,first_4_parts_plus_mic,4,progressive,first_4
7,random_forest,0.7975376196990424,0.8316554408897584,0.7950597507527518,0.788351702507754,0.9976470588235294,0.9837587006960556,0.9906542056074766,0.7525083612040134,0.925925925925926,0.8302583025830258,0.6136012364760433,0.9232558139534884,0.7372330547818013,0.7945205479452054,0.3972602739726027,0.5296803652968036,1.0,0.7450980392156863,0.8539325842696629,mic,first_4_parts_plus_mic,4,progressive,first_4
8,random_forest,0.3489140698772426,0.3461953184729776,0.3583545069570478,0.2074060487988546,0.3810623556581986,0.7894736842105263,0.514018691588785,0.3499142367066895,1.0,0.5184243964421855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0022988505747126,0.0045871559633027,mic,first_4_parts_plus_mic,4,progressive,first_4
9,random_forest,0.8827493261455526,0.8930658762628371,0.8912657398172594,0.8863599317959204,1.0,0.9903846153846154,0.9951690821256038,0.9876847290640394,0.7412199630314233,0.8468848996832101,0.7966101694915254,0.986013986013986,0.88125,0.6810344827586207,0.7435294117647059,0.7109111361079865,1.0,0.9951807228915662,0.997584541062802,mic,first_4_parts_plus_mic,4,progressive,first_4
10,random_forest,0.7846081651806663,0.8078908066756624,0.7889338210652337,0.7503105569337715,1.0,0.903529411764706,0.9493201483312732,0.5136476426799007,0.9741176470588236,0.6726238830219334,0.9282511210762332,0.9764150943396226,0.9517241379310344,0.6024096385542169,0.11441647597254,0.1923076923076923,0.9951456310679612,0.9761904761904762,0.9855769230769232,mic,first_4_parts_plus_mic,4,progressive,first_4
11,random_forest,0.851063829787234,0.8945729917129454,0.8497528525230699,0.8312193820006751,0.9722222222222222,0.9699769053117784,0.9710982658959536,0.9396751740139212,0.9878048780487804,0.9631391200951248,0.6032210834553441,0.9951690821256038,0.7511394712853237,0.9577464788732394,0.3253588516746411,0.4857142857142857,1.0,0.9704545454545456,0.9850057670126874,mic,first_4_parts_plus_mic,4,progressive,first_4
12,random_forest,0.952981095492002,0.9586689261809304,0.9526084857875062,0.952501818375706,1.0,0.9903147699757868,0.9951338199513382,0.8272357723577236,0.9951100244498776,0.9034406215316316,0.9927360774818402,0.9903381642512076,0.9915356711003628,0.9733727810650888,0.8063725490196079,0.8820375335120644,1.0,0.9809069212410502,0.9903614457831326,mic,first_4_parts_plus_mic,4,progressive,first_4
13,random_forest,0.8570097810898929,0.874785656427863,0.8586333466367819,0.8558433291899469,1.0,0.9579439252336448,0.9785202863961814,0.7689393939393939,0.9926650366748166,0.8665955176093917,0.9416058394160584,0.6042154566744731,0.7360912981455064,0.6915520628683693,0.7822222222222223,0.7340980187695516,0.971830985915493,0.9561200923787528,0.9639115250291036,mic,first_4_parts_plus_mic,4,progressive,first_4
14,random_forest,0.8842305859933302,0.910798295602826,0.8849044550334527,0.8816795199182857,1.0,0.9760191846522782,0.9878640776699028,0.8717391304347826,0.9780487804878047,0.92183908045977,0.9960474308300395,0.60431654676259,0.7522388059701492,0.6938775510204082,0.9902912621359224,0.816,0.9923273657289002,0.8758465011286681,0.9304556354916068,mic,first_4_parts_plus_mic,4,progressive,first_4
15,random_forest,0.9551756007393716,0.9559465563361852,0.9548011130478664,0.9549272771126956,0.9953161592505856,0.9725400457665904,0.9837962962962964,0.9112554112554112,0.9439461883408072,0.9273127753303964,0.933920704845815,0.9953051643192488,0.9636363636363636,0.939240506329114,0.8918269230769231,0.9149198520345252,1.0,0.9703872437357632,0.984971098265896,mic,first_4_parts_plus_mic,4,progressive,first_4
1,svm,0.9057591623036648,0.9132008243389244,0.907070699634586,0.9053739705111652,0.980997624703088,0.9951807228915662,0.9880382775119616,0.9757281553398058,0.995049504950495,0.9852941176470588,0.7406015037593985,0.9036697247706422,0.8140495867768595,0.8710691823899371,0.6533018867924528,0.7466307277628033,0.9976076555023924,0.9881516587677726,0.9928571428571428,mic,first_4_parts_plus_mic,4,progressive,first_4
2,svm,0.9907940161104718,0.9869053734331852,0.990783109618018,0.9887970635288148,0.9951338199513382,0.997560975609756,0.9963459196102314,0.963963963963964,0.9907407407407408,0.9771689497716894,0.99009900990099,0.9803921568627452,0.9852216748768472,0.9853300733496332,0.9926108374384236,0.988957055214724,1.0,0.9926108374384236,0.9962917181705808,mic,first_4_parts_plus_mic,4,progressive,first_4
3,svm,0.9249658935879944,0.9269233222645183,0.928852116956878,0.9262266083933748,0.9951573849878934,0.9856115107913668,0.9903614457831326,0.9280742459396752,0.7984031936127745,0.8583690987124464,0.9366515837104072,0.9928057553956836,0.9639115250291036,0.7813852813852814,0.87409200968523,0.8251428571428572,0.9933481152993348,0.9933481152993348,0.9933481152993348,mic,first_4_parts_plus_mic,4,progressive,first_4
4,svm,0.7583438952260245,0.7957167718510895,0.7977585058177432,0.763830164158123,0.9310344827586208,0.9664429530201344,0.9484083424807904,0.9933333333333332,0.4312590448625181,0.6014127144298688,0.5851216022889842,0.9738095238095238,0.7310098302055407,0.5433403805496829,0.6441102756892231,0.5894495412844036,0.925754060324826,0.973170731707317,0.948870392390012,mic,first_4_parts_plus_mic,4,progressive,first_4
5,svm,0.7880875202593193,0.8023697929977935,0.8094063350495653,0.7989389065426057,0.988262910798122,0.958997722095672,0.9734104046242774,0.8190298507462687,0.5940460081190798,0.6886274509803921,0.8048289738430584,0.9237875288683602,0.8602150537634409,0.4319852941176471,0.5919395465994962,0.4994686503719447,0.967741935483871,0.9782608695652174,0.972972972972973,mic,first_4_parts_plus_mic,4,progressive,first_4
6,svm,0.7762172284644194,0.8781047884681733,0.7796953624880337,0.7239825674633018,0.992874109263658,0.983529411764706,0.9881796690307328,0.926991150442478,0.9544419134396356,0.9405162738496072,1.0,0.0367816091954023,0.0709534368070953,0.4706586826347305,0.9357142857142856,0.6262948207171315,1.0,0.988009592326139,0.993968636911942,mic,first_4_parts_plus_mic,4,progressive,first_4
7,svm,0.8062015503875969,0.8219252169055205,0.8074097406387789,0.7841750575857638,0.9658314350797268,0.9837587006960556,0.9747126436781608,0.8764940239043825,0.9053497942386832,0.8906882591093117,0.5679542203147353,0.9232558139534884,0.7032772364924712,0.6993464052287581,0.2442922374429223,0.3620981387478849,1.0,0.9803921568627452,0.99009900990099,mic,first_4_parts_plus_mic,4,progressive,first_4
8,svm,0.5335221907459868,0.4407871029500643,0.5382095814915822,0.4600225437209769,0.2821158690176322,0.8038277511961722,0.4176507147296457,0.8847826086956522,0.9975490196078431,0.9377880184331796,0.037037037037037,0.0023148148148148,0.0043572984749455,0.0,0.0,0.0,1.0,0.8873563218390804,0.9403166869671132,mic,first_4_parts_plus_mic,4,progressive,first_4
9,svm,0.8593890386343217,0.8681631628739235,0.8676023713275345,0.8610414218126025,0.9809523809523808,0.9903846153846154,0.985645933014354,0.9538834951456312,0.7264325323475046,0.8247639034627492,0.734375,0.986013986013986,0.8417910447761194,0.671604938271605,0.64,0.655421686746988,1.0,0.9951807228915662,0.997584541062802,mic,first_4_parts_plus_mic,4,progressive,first_4
10,svm,0.9005161895823557,0.9210239296644058,0.9001944163356808,0.8995939461929957,0.9975490196078431,0.9576470588235294,0.9771908763505402,0.9630484988452656,0.9811764705882352,0.972027972027972,0.946043165467626,0.6202830188679245,0.7492877492877493,0.7033333333333334,0.965675057208238,0.8138862102217936,0.9951456310679612,0.9761904761904762,0.9855769230769232,mic,first_4_parts_plus_mic,4,progressive,first_4
11,svm,0.920094562647754,0.9245999371963788,0.9196116486666792,0.9172952277523644,0.995260663507109,0.9699769053117784,0.9824561403508772,0.8112449799196787,0.9853658536585366,0.8898678414096917,0.8926174496644296,0.9637681159420288,0.926829268292683,0.9285714285714286,0.715311004784689,0.8081081081081081,0.9953051643192488,0.9636363636363636,0.979214780600462,mic,first_4_parts_plus_mic,4,progressive,first_4
12,svm,0.9461948618516725,0.9514666781536956,0.9457516752666876,0.9448640612483998,0.9927007299270072,0.9878934624697336,0.9902912621359224,0.8323108384458078,0.9951100244498776,0.9064587973273942,0.9624413145539906,0.9903381642512076,0.9761904761904762,0.9723076923076924,0.7745098039215687,0.8622100954979536,0.9975728155339806,0.9809069212410502,0.9891696750902528,mic,first_4_parts_plus_mic,4,progressive,first_4
13,svm,0.8742431299487657,0.8903490840120092,0.8788970109609199,0.8676968851460238,0.9927360774818402,0.9579439252336448,0.9750297265160524,0.7404718693284936,0.9975550122249388,0.85,0.8015414258188824,0.97423887587822,0.879492600422833,0.91699604743083,0.5155555555555555,0.6600284495021337,1.0,0.9491916859122402,0.9739336492890996,mic,first_4_parts_plus_mic,4,progressive,first_4
14,svm,0.802286803239638,0.8752272717227703,0.8010674849684761,0.7538085807881016,0.9975429975429976,0.973621103117506,0.9854368932038836,0.9901477832512317,0.9804878048780488,0.9852941176470588,0.8888888888888888,0.0767386091127098,0.141280353200883,0.5018450184501845,0.9902912621359224,0.6661224489795918,0.9977116704805492,0.984198645598194,0.990909090909091,mic,first_4_parts_plus_mic,4,progressive,first_4
15,svm,0.9311460258780035,0.933594674218326,0.930013581507865,0.9303268523693736,0.9929906542056076,0.9725400457665904,0.9826589595375722,0.8247011952191236,0.9282511210762332,0.8734177215189873,0.9570135746606336,0.9929577464788732,0.9746543778801844,0.8956043956043956,0.7836538461538461,0.8358974358974359,0.9976635514018692,0.9726651480637812,0.9850057670126874,mic,first_4_parts_plus_mic,4,progressive,first_4
1,xgboost,0.9076630176106616,0.9205924542965568,0.9087107855313554,0.9052905453791442,0.9651162790697676,1.0,0.9822485207100592,0.9437939110070258,0.9975247524752476,0.9699157641395908,0.7490974729241877,0.9518348623853212,0.8383838383838383,0.949820788530466,0.625,0.7539118065433855,0.9951338199513382,0.9691943127962084,0.9819927971188476,mic,first_4_parts_plus_mic,4,progressive,first_4
2,xgboost,0.9861910241657076,0.9664631206813434,0.9868301491234752,0.9753850583645036,1.0,0.997560975609756,0.9987789987789988,0.84251968503937,0.9907407407407408,0.9106382978723404,1.0,0.9926470588235294,0.996309963099631,0.9897959183673468,0.955665024630542,0.9724310776942356,1.0,0.9975369458128078,0.998766954377312,mic,first_4_parts_plus_mic,4,progressive,first_4
3,xgboost,0.8885857207821737,0.8942239575590708,0.8900703943388593,0.886178184542452,0.9951573849878934,0.9856115107913668,0.9903614457831326,0.9876543209876544,0.7984031936127745,0.8830022075055187,0.7446043165467626,0.9928057553956836,0.8509763617677287,0.7547169811320755,0.6779661016949152,0.7142857142857143,0.9889867841409692,0.9955654101995566,0.9922651933701656,mic,first_4_parts_plus_mic,4,progressive,first_4
4,xgboost,0.761723700887199,0.797597005869169,0.8007749162813933,0.7680675831359871,0.945054945054945,0.9619686800894854,0.9534368070953436,0.9934426229508196,0.4384949348769899,0.608433734939759,0.6267281105990783,0.9714285714285714,0.7619047619047619,0.4961538461538461,0.6466165413533834,0.5614798694232862,0.926605504587156,0.9853658536585366,0.9550827423167848,mic,first_4_parts_plus_mic,4,progressive,first_4
5,xgboost,0.7747163695299838,0.7577632212941158,0.7873690329606067,0.7664539577090599,0.8709677419354839,0.9840546697038725,0.9240641711229948,0.8245931283905967,0.6170500676589986,0.7058823529411765,0.7651376146788991,0.9630484988452656,0.852760736196319,0.3979328165374677,0.3879093198992443,0.3928571428571428,0.9301848049281314,0.9847826086956522,0.9567053854276664,mic,first_4_parts_plus_mic,4,progressive,first_4
6,xgboost,0.7570224719101124,0.8236669392711009,0.759952462327872,0.7060100865230634,0.9952380952380953,0.983529411764706,0.9893491124260356,0.8346303501945526,0.9772209567198178,0.9003147953830011,0.85,0.0390804597701149,0.0747252747252747,0.4432855280312907,0.8095238095238095,0.5728727885425442,0.9951807228915662,0.9904076738609112,0.9927884615384616,mic,first_4_parts_plus_mic,4,progressive,first_4
7,xgboost,0.8248974008207934,0.8451289560082035,0.8252581714548949,0.8136230128117955,0.993006993006993,0.988399071925754,0.9906976744186048,0.8173598553345389,0.9300411522633744,0.8700673724735323,0.6068515497553018,0.8651162790697674,0.713326941514861,0.8109452736318408,0.3721461187214612,0.5101721439749609,0.9974811083123426,0.9705882352941176,0.9838509316770186,mic,first_4_parts_plus_mic,4,progressive,first_4
8,xgboost,0.4112370160528801,0.3678983223801793,0.4190220147455121,0.3138886617825581,0.3098075160403299,0.8086124401913876,0.4479787939032472,0.4926470588235294,0.9852941176470588,0.6568627450980392,0.0,0.0,0.0,0.037037037037037,0.0023529411764705,0.0044247787610619,1.0,0.2988505747126437,0.4601769911504424,mic,first_4_parts_plus_mic,4,progressive,first_4
9,xgboost,0.75696316262354,0.7311883869228268,0.759417264168641,0.7210193412623341,0.9649532710280374,0.9927884615384616,0.9786729857819904,0.9757281553398058,0.7430683918669131,0.8436516264428122,0.5208845208845209,0.9883449883449884,0.6822204344328238,0.2133333333333333,0.0752941176470588,0.1113043478260869,0.981042654028436,0.9975903614457832,0.989247311827957,mic,first_4_parts_plus_mic,4,progressive,first_4
10,xgboost,0.7198498357578602,0.8111723909375257,0.7200786324978591,0.6601668597967943,1.0,0.0211764705882352,0.0414746543778801,0.810077519379845,0.983529411764706,0.8884165781083954,0.4614361702127659,0.8183962264150944,0.5901360544217688,0.7963386727688787,0.7963386727688787,0.7963386727688787,0.988009592326139,0.9809523809523808,0.984468339307049,mic,first_4_parts_plus_mic,4,progressive,first_4
11,xgboost,0.8326241134751773,0.8945714120985453,0.8310454373544726,0.8063152953215027,0.9836065573770492,0.9699769053117784,0.9767441860465116,0.9665071770334928,0.9853658536585366,0.9758454106280192,0.55420054200542,0.9879227053140096,0.7100694444444444,0.970873786407767,0.2392344497607655,0.3838771593090211,0.9976689976689976,0.9727272727272728,0.9850402761795168,mic,first_4_parts_plus_mic,4,progressive,first_4
12,xgboost,0.9301987396994668,0.9375850689358444,0.9295362578325698,0.9263551920683272,0.9927360774818402,0.9927360774818402,0.9927360774818402,0.8255578093306288,0.9951100244498776,0.902439024390244,0.8976034858387799,0.9951690821256038,0.9438717067583048,0.972027972027972,0.6813725490196079,0.8011527377521613,1.0,0.9832935560859188,0.9915764139590856,mic,first_4_parts_plus_mic,4,progressive,first_4
13,xgboost,0.8150908244061481,0.8490277943893533,0.820986346211907,0.8048639924880365,0.9951456310679612,0.9579439252336448,0.9761904761904762,0.5758865248226951,0.9926650366748166,0.7289048473967684,0.9041450777202072,0.8173302107728337,0.8585485854858549,0.8256410256410256,0.3577777777777777,0.4992248062015504,0.9443207126948776,0.979214780600462,0.9614512471655328,mic,first_4_parts_plus_mic,4,progressive,first_4
14,xgboost,0.9618866126727011,0.9634210639658658,0.9617486811848796,0.9617826489530876,0.9902676399026764,0.9760191846522782,0.9830917874396136,0.9686746987951808,0.9804878048780488,0.9745454545454544,0.9842931937172776,0.9016786570743404,0.9411764705882352,0.8830022075055187,0.970873786407767,0.9248554913294798,0.9908675799086758,0.979683972911964,0.985244040862656,mic,first_4_parts_plus_mic,4,progressive,first_4
15,xgboost,0.890018484288355,0.9059695450004293,0.887167592866742,0.8841024348321163,0.9747706422018348,0.9725400457665904,0.9736540664375716,0.7118353344768439,0.9304932735426008,0.8066083576287658,0.9116379310344828,0.9929577464788732,0.950561797752809,0.9362549800796812,0.5649038461538461,0.704647676161919,0.9953488372093025,0.9749430523917996,0.9850402761795168,mic,first_4_parts_plus_mic,4,progressive,first_4
1,random_forest,0.7063303188957639,0.8603317473947344,0.708439955586003,0.6882665597984311,0.9832535885167464,0.9903614457831326,0.9867947178871548,0.403,0.9975247524752476,0.5740740740740741,0.9929245283018868,0.9655963302752294,0.9790697674418604,0.9224806201550388,0.2806603773584906,0.430379746835443,1.0,0.3080568720379147,0.4710144927536231,mic,first_5_parts_plus_mic,5,progressive,first_5
2,random_forest,0.9930955120828538,0.984117670162209,0.9927438939317432,0.9882351335358937,0.997560975609756,0.997560975609756,0.997560975609756,0.9304347826086956,0.9907407407407408,0.9596412556053812,1.0,0.9901960784313726,0.9950738916256158,0.9925925925925926,0.9901477832512317,0.9913686806411838,1.0,0.9950738916256158,0.9975308641975308,mic,first_5_parts_plus_mic,5,progressive,first_5
3,random_forest,0.948613005911778,0.9548745244711848,0.9538635952110234,0.9505173755160088,1.0,0.9856115107913668,0.9927536231884058,0.9804878048780488,0.8023952095808383,0.8825466520307355,1.0,0.9928057553956836,0.9963898916967509,0.802734375,0.9951573849878934,0.8886486486486487,0.991150442477876,0.9933481152993348,0.992248062015504,mic,first_5_parts_plus_mic,5,progressive,first_5
4,random_forest,0.6653992395437263,0.6894281773059666,0.6818618946953865,0.6490998596835049,0.9953810623556582,0.96420581655481,0.9795454545454544,1.0,0.4688856729377713,0.638423645320197,0.4807916181606519,0.9833333333333332,0.6458170445660673,0.0090634441087613,0.0075187969924812,0.0082191780821917,0.961904761904762,0.9853658536585366,0.9734939759036144,mic,first_5_parts_plus_mic,5,progressive,first_5
5,random_forest,0.8067260940032415,0.8313327128353208,0.8339557607267146,0.8263625982415377,0.988558352402746,0.9840546697038725,0.9863013698630136,0.7570921985815603,0.577807848443843,0.6554105909439755,0.9952380952380953,0.9653579676674364,0.9800703399765534,0.4540727902946274,0.6599496221662469,0.5379876796714579,0.9617021276595744,0.982608695652174,0.9720430107526882,mic,first_5_parts_plus_mic,5,progressive,first_5
6,random_forest,0.9630149812734082,0.9645778566599574,0.963241060462908,0.9634229657785076,0.9952380952380953,0.983529411764706,0.9893491124260356,0.9443207126948776,0.9658314350797268,0.954954954954955,0.9975247524752476,0.9264367816091954,0.9606674612634089,0.890625,0.95,0.9193548387096774,0.9951807228915662,0.9904076738609112,0.9927884615384616,mic,first_5_parts_plus_mic,5,progressive,first_5
7,random_forest,0.8818969448244414,0.912995976911452,0.8794618333443103,0.8870336988551101,0.9976470588235294,0.9837587006960556,0.9906542056074766,0.6746626686656672,0.925925925925926,0.7805724197745013,1.0,0.986046511627907,0.9929742388758782,0.8926701570680629,0.7785388127853882,0.8317073170731707,1.0,0.7230392156862745,0.8392603129445235,mic,first_5_parts_plus_mic,5,progressive,first_5
8,random_forest,0.3597733711048159,0.3479076479076479,0.3684617499862508,0.2454451095599421,0.3961038961038961,0.7296650717703349,0.5134680134680135,0.3434343434343434,1.0,0.5112781954887218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1126436781609195,0.2024793388429752,mic,first_5_parts_plus_mic,5,progressive,first_5
9,random_forest,0.9308176100628932,0.9451851627483876,0.9415309418328148,0.9361508354517448,1.0,0.9903846153846154,0.9951690821256038,0.9852941176470588,0.7430683918669131,0.8472075869336143,0.997624703087886,0.9790209790209792,0.9882352941176472,0.743006993006993,1.0,0.8525576730190572,1.0,0.9951807228915662,0.997584541062802,mic,first_5_parts_plus_mic,5,progressive,first_5
10,random_forest,0.7799155326137963,0.7605755120629263,0.7846712884367942,0.7323524855948202,1.0,0.9576470588235294,0.9783653846153846,0.4935370152761457,0.9882352941176472,0.658307210031348,0.9832535885167464,0.9693396226415094,0.97624703087886,0.3260869565217391,0.034324942791762,0.062111801242236,1.0,0.9738095238095238,0.9867310012062728,mic,first_5_parts_plus_mic,5,progressive,first_5
11,random_forest,0.9702127659574468,0.9706074789085616,0.9703106204727906,0.9701212072391646,1.0,0.9722863741339492,0.9859484777517564,0.9229024943310656,0.9926829268292684,0.9565217391304348,0.9951219512195122,0.9855072463768116,0.9902912621359224,0.9373493975903614,0.930622009569378,0.9339735894357744,0.9976635514018692,0.9704545454545456,0.9838709677419356,mic,first_5_parts_plus_mic,5,progressive,first_5
12,random_forest,0.9423170140571984,0.9522866774385904,0.9418182374847952,0.9414071481096612,1.0,0.9927360774818402,0.9963547995139732,0.7887596899224806,0.9951100244498776,0.88,0.9855769230769232,0.9903381642512076,0.9879518072289156,0.9870967741935484,0.75,0.8523676880222841,1.0,0.9809069212410502,0.9903614457831326,mic,first_5_parts_plus_mic,5,progressive,first_5
